t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
20.8,26.2144,26,0.426,0.022,14,0.0
21.0,26.2144,26,0.503,0.051,14,0.0
21.2,25.55904,26,0.57,0.095,14,0.0
21.4,27.43072,26,0.499,0.043,14,0.0
21.6,25.55904,26,0.602,0.15,14,0.0
21.8,26.2144,26,0.481,0.013,14,0.0
22.0,26.2144,26,0.508,0.145,14,0.0
22.2,26.2144,26,0.438,0.066,14,0.0
22.4,25.03776,26,0.409,0.029,14,0.0
22.6,26.73568,26,0.497,0.093,14,0.0
22.8,25.55904,26,0.409,0.032,14,0.0
23.0,26.6016,26,0.424,0.027,14,0.0
23.2,53.04768,26,0.432,0.072,14,0.0
23.4,26.2144,26,0.413,0.063,14,0.0
23.6,25.98272,26,0.432,0.032,14,0.0
23.8,26.44608,25,0.472,0.048,15,5.0
24.0,25.4432,25,0.374,0.022,15,0.0
24.2,26.33024,25,0.601,0.08,15,0.0
24.4,26.2144,25,0.425,0.031,15,0.0
24.6,26.2144,26,0.479,0.059,15,0.0
24.8,25.55904,26,0.641,0.129,15,0.0
25.0,52.4288,28,0.437,0.012,15,0.0
25.2,26.2144,28,0.515,0.11,15,0.0
25.4,25.55904,28,0.537,0.028,15,0.0
25.6,25.9248,28,0.438,0.039,15,0.0
25.8,52.7184,28,0.482,0.027,15,0.0
26.0,28.83584,28,0.394,0.034,15,0.0
26.2,25.55904,23,0.486,0.036,16,5.0
26.4,52.08128,17,0.45,0.034,18,10.0
26.6,26.56192,22,0.541,0.048,19,5.0
26.8,25.55904,23,0.523,0.128,19,0.0
27.0,52.4288,24,0.445,0.05,19,0.0
27.2,25.55904,26,0.457,0.028,20,5.0
27.4,52.98976,26,0.44,0.056,20,0.0
27.6,26.2144,26,0.509,0.051,20,0.0
27.8,78.8384,34,0.407,0.023,20,0.0
28.0,25.9248,34,0.472,0.09,20,0.0
28.2,52.06304,23,0.505,0.069,22,10.0
28.4,52.816,18,0.476,0.137,23,5.0
28.6,26.27232,25,0.422,0.016,23,0.0
28.8,51.54176,18,0.432,0.034,27,20.0
29.0,52.17888,24,0.538,0.07,27,0.0
29.2,0.65536,24,0.538,0.07,27,0.0
29.4,53.26112,49,0.647,0.169,28,5.0
29.6,0.65536,49,0.647,0.169,28,0.0
29.8,51.11808,53,0.48,0.019,28,0.0
30.0,26.2144,37,0.428,0.073,29,5.0
30.2,0.65536,37,0.428,0.073,29,0.0
30.4,25.55904,37,0.42,0.042,29,0.0
30.6,25.55904,37,0.442,0.022,29,0.0
30.8,26.2144,38,0.466,0.069,29,0.0
31.0,0.65536,38,0.466,0.069,29,0.0
31.2,24.90368,38,0.409,0.012,29,0.0
31.4,26.6016,26,0.499,0.051,30,5.0
31.6,26.65952,22,0.443,0.029,31,5.0
31.8,26.33024,24,0.499,0.038,31,0.0
32.0,0.65536,24,0.499,0.038,31,0.0
32.2,25.55904,24,0.463,0.052,31,0.0
32.4,26.2144,24,0.412,0.021,31,0.0
32.6,26.2144,24,0.406,0.026,31,0.0
32.8,0.65536,24,0.406,0.026,31,0.0
33.0,24.90368,24,0.536,0.048,31,0.0
33.2,25.9248,17,0.478,0.124,32,5.0
33.4,25.80896,24,0.446,0.073,32,0.0
33.6,26.25408,24,0.453,0.069,32,0.0
33.8,26.77536,24,0.46,0.032,32,0.0
34.0,26.2144,24,0.58,0.112,32,0.0
34.2,26.2144,24,0.457,0.06,32,0.0
34.4,26.2144,24,0.423,0.025,32,0.0
34.6,26.2144,24,0.444,0.043,32,0.0
34.8,0.65536,24,0.444,0.043,32,0.0
35.0,24.90368,24,0.477,0.054,32,0.0
35.2,25.80896,19,0.57,0.176,33,5.0
35.4,26.61984,24,0.407,0.014,33,0.0
35.6,26.2144,24,0.457,0.038,33,0.0
35.8,25.55904,23,0.708,0.269,34,5.0
36.0,26.2144,25,0.499,0.067,34,0.0
36.2,25.9248,25,0.458,0.056,34,0.0
36.4,26.504,25,0.577,0.125,34,0.0
36.6,25.1536,17,0.427,0.054,36,10.0
36.8,26.61984,25,0.506,0.068,36,0.0
37.0,26.2144,25,0.534,0.066,36,0.0
37.2,26.2144,25,0.474,0.025,36,0.0
37.4,28.83584,25,0.433,0.025,36,0.0
37.6,0.65536,25,0.433,0.025,36,0.0
37.8,24.90368,15,0.574,0.244,38,10.0
38.0,26.2144,23,0.395,0.017,38,0.0
38.2,25.9248,23,0.465,0.067,38,0.0
38.4,26.504,23,0.438,0.023,38,0.0
38.6,25.55904,25,0.502,0.061,38,0.0
38.8,26.2144,25,0.464,0.034,38,0.0
39.0,26.2144,25,0.465,0.057,38,0.0
39.2,25.55904,23,0.493,0.033,39,5.0
39.4,26.83328,25,0.643,0.094,39,0.0
39.6,26.2144,25,0.438,0.061,39,0.0
39.8,26.2144,25,0.441,0.021,39,0.0
40.0,26.2144,24,0.432,0.022,40,5.0
40.2,26.2144,24,0.456,0.061,40,0.0
40.4,25.55904,24,0.453,0.013,40,0.0
40.6,26.2144,24,0.553,0.083,40,0.0
40.8,25.55904,17,0.435,0.033,41,5.0
41.0,25.9248,25,0.458,0.047,41,0.0
41.2,26.83328,25,0.508,0.04,41,0.0
41.4,52.4288,25,0.452,0.019,41,0.0
41.6,26.2144,25,0.46,0.04,41,0.0
41.8,25.55904,25,0.408,0.047,41,0.0
42.0,26.2144,25,0.505,0.121,41,0.0
42.2,26.2144,25,0.462,0.074,41,0.0
42.4,52.46848,23,0.45,0.056,42,5.0
42.6,25.55904,22,0.464,0.024,43,5.0
42.8,26.2144,25,0.556,0.247,43,0.0
43.0,52.4288,25,0.432,0.022,43,0.0
43.2,25.55904,25,0.417,0.029,43,0.0
43.4,52.4288,22,0.432,0.065,45,10.0
43.6,25.80896,24,0.431,0.048,45,0.0
43.8,54.80032,25,0.389,0.042,45,0.0
44.0,52.4288,28,0.443,0.052,45,0.0
44.2,26.2144,28,0.468,0.093,45,0.0
44.4,51.19424,28,0.376,0.05,45,0.0
44.6,26.504,28,0.463,0.049,45,0.0
44.8,52.06304,23,0.445,0.033,46,5.0
45.0,52.4288,24,0.428,0.055,47,5.0
