t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
0.514,0.5735677917729607,40,261.216,18.447,0,0.0
1.019,1.2649814016878291,53,238.216,9.653,0,0.0
1.543,2.56618637256789,60,241.749,12.04,0,0.0
2.051,2.3792245693844865,66,231.271,9.766,0,0.0
2.579,2.5677633399976427,73,230.917,13.325,0,0.0
3.11,3.012933567162184,81,225.435,5.498,0,0.0
3.632,4.3661996635995175,93,224.206,1.275,0,0.0
4.136,3.8630234891574755,103,223.71,2.101,0,0.0
4.662,4.0317429735846595,114,222.78,1.138,0,0.0
5.198,6.257061608566801,131,227.505,7.727,0,0.0
5.732,5.0184415292893165,144,226.857,5.155,0,0.0
6.239,6.322289416095676,161,222.912,0.655,0,0.0
6.752,8.684009849267635,183,223.403,0.807,0,0.0
7.258,7.5350010455687295,203,223.414,0.802,0,0.0
7.78,8.037523164615006,224,222.656,0.811,0,0.0
8.282,11.128367090348146,252,223.206,0.586,0,0.0
8.817,11.860419780259226,285,223.79,0.693,0,0.0
9.341,11.161530109517097,315,223.722,0.639,0,0.0
9.842,14.806295760088716,353,225.263,1.266,0,0.0
10.342,18.408218567853627,407,224.394,0.407,0,0.0
10.856,16.771430632278484,460,227.182,0.786,0,0.0
11.361,19.27283826127662,523,224.372,2.664,0,0.0
11.889,21.882372576593664,594,224.436,0.878,0,0.0
12.394,27.753109052687265,676,236.109,2.434,0,0.0
12.894,31.821687558049735,764,228.017,0.503,0,0.0
13.396,33.64825240672939,855,225.782,0.676,0,0.0
13.897,37.3953570863954,955,240.2,0.235,0,0.0
14.401,40.54997981713586,1050,224.713,1.249,2,3.9688889666922313
14.902,42.84589521330445,1051,242.842,0.712,2,0.0
15.404,42.881523762798295,1052,242.117,0.687,2,0.0
15.905,42.647508133023784,1053,242.12,0.549,2,0.0
16.407,42.58927795815992,1054,242.306,0.441,2,0.0
16.908,42.52497763781396,1057,243.021,0.364,2,0.0
17.41,42.327107695413765,1061,246.691,0.413,2,0.0
17.912,42.053052766162395,1068,249.125,1.469,2,0.0
18.413,42.36099191787705,1076,249.225,0.321,2,0.0
18.916,42.57712857956156,1088,249.107,0.591,2,0.0
19.418,42.42788955499011,1101,253.972,0.771,2,0.0
19.923,9.002366491387564,937,408.679,1.739,3,1.9791893461834473
20.468,41.307145585528794,802,301.036,3.443,3,0.0
21.016,0.05372115542884956,571,358.458,1.192,131,233.3166359559156
21.52,46.35423680843662,592,224.365,2.455,131,0.0
22.024,26.98119230321697,615,224.324,0.944,131,0.0
22.527,27.924238710544888,634,224.459,0.955,131,0.0
23.027,27.831229936066038,649,224.975,1.334,131,0.0
23.529,27.506740567140305,661,223.65,0.622,131,0.0
24.032,27.879707196827965,671,224.016,1.126,131,0.0
24.534,31.47414232107948,679,230.717,0.53,131,0.0
25.037,30.489242029607215,685,225.154,1.311,131,0.0
25.539,28.937864743703905,689,223.307,1.059,131,0.0
26.04,28.829778085625648,691,223.352,1.086,131,0.0
26.542,30.523873792194987,693,223.682,0.392,131,0.0
27.044,31.41441421741812,693,224.518,0.475,131,0.0
27.551,30.638730071533516,693,223.922,0.949,131,0.0
28.052,28.94462735377386,693,224.187,0.718,131,0.0
28.641,9.600025433039246,693,225.9,1.513,131,0.0
29.22,3.7344691485718897,693,224.407,0.879,131,0.0
29.721,31.71469903771831,693,225.752,0.538,131,0.0
30.223,29.982672592925844,694,230.379,5.539,131,0.0
30.73,30.51837136436974,697,223.597,0.763,131,0.0
31.232,29.274677215882146,699,223.843,0.39,131,0.0
31.732,30.655867889792756,704,225.791,0.446,131,0.0
32.234,32.240052518971524,710,224.84,0.511,131,0.0
32.736,31.254540462569413,719,232.546,0.887,131,0.0
33.237,30.399627220699752,730,223.651,1.173,131,0.0
33.741,30.808065486697572,743,224.49,0.765,131,0.0
34.242,33.80842936139752,760,224.274,0.812,131,0.0
34.745,34.00921140085861,780,224.239,0.936,131,0.0
35.247,34.14175068384623,804,224.24,0.558,131,0.0
35.748,34.1754891480787,830,223.931,0.822,131,0.0
36.25,35.34587705386203,861,223.54,0.431,131,0.0
36.752,39.66911729977507,900,224.587,0.369,131,0.0
37.254,39.680918852427446,941,225.699,0.71,131,0.0
37.758,40.727492895063406,987,225.879,1.141,131,0.0
38.259,42.16308187728834,1038,225.502,0.958,131,0.0
38.759,42.68018635140058,1094,245.279,1.389,131,0.0
39.26,42.24552052979306,1156,261.656,0.864,131,0.0
39.768,4.783381529300902,1005,476.707,3.866,141,19.71286352063896
40.273,13.86654371747565,825,528.027,0.355,162,41.51460923271835
40.805,38.032705971865546,862,352.593,2.455,162,0.0
41.306,30.049213934305335,607,273.872,6.61,302,279.3384009183115
41.811,27.875201464814282,633,224.03,1.334,302,0.0
42.318,26.69609568397391,654,223.069,0.47,302,0.0
42.827,27.680879665916645,673,225.683,2.527,302,0.0
43.33,30.25835919366356,689,224.713,0.715,302,0.0
43.831,31.153136696001482,702,237.723,2.287,302,0.0
44.343,30.54673429184458,712,223.022,0.528,302,0.0
44.847,30.206625692148137,720,222.8,0.791,302,0.0
45.351,32.30798678994824,726,223.712,0.472,302,0.0
45.851,31.431164008337944,730,223.438,0.393,302,0.0
46.356,33.233291442788214,732,224.294,1.138,302,0.0
46.867,30.600936170986614,734,224.412,1.322,302,0.0
47.368,32.53009237203145,734,224.682,0.291,302,0.0
47.886,30.69998106993036,734,228.156,7.263,302,0.0
48.386,33.97177798740876,734,227.015,1.588,302,0.0
48.888,31.205490634037158,734,224.54,0.725,302,0.0
49.391,31.788349045006747,735,224.157,0.763,302,0.0
49.897,32.368510741671415,737,224.263,0.965,302,0.0
50.4,32.992910885669524,739,224.407,0.363,302,0.0
50.902,31.538753055505087,743,224.611,0.5,302,0.0
51.404,32.35925511609007,748,224.234,0.426,302,0.0
51.906,33.706512138961436,755,223.184,0.534,302,0.0
52.411,32.20616699790925,765,223.746,0.648,302,0.0
52.911,34.12618392301336,778,224.105,0.674,302,0.0
53.417,33.73207192918099,792,223.313,0.498,302,0.0
53.917,35.16411484908823,811,224.384,0.332,302,0.0
54.418,35.385742512993815,832,223.769,0.635,302,0.0
54.918,37.62635439930111,858,225.41,0.456,302,0.0
55.42,37.149705283367595,887,227.866,1.0,302,0.0
