t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
19.018,34.61380525082993,425,119.48,0.448,134,0.0
19.524,34.422746087851856,430,119.197,0.648,134,0.0
20.024,36.42624884138911,435,120.296,0.726,134,0.0
20.526,35.54396622184264,437,119.001,0.382,134,0.0
21.037,34.64398014698716,438,119.12,0.677,134,0.0
21.548,35.622475669333795,438,120.902,1.804,134,0.0
22.052,36.38900679340607,438,119.765,0.708,134,0.0
22.556,35.08746643509639,438,120.404,0.749,134,0.0
23.056,35.6779098910686,438,118.781,0.622,134,0.0
23.559,34.289912211949165,439,120.379,0.852,134,0.0
24.065,36.7605259615475,440,120.101,0.487,134,0.0
24.565,35.778797391675994,443,118.528,0.44,134,0.0
25.068,36.912476706296324,447,121.65,1.459,134,0.0
25.576,36.239202479116116,453,119.93,1.06,134,0.0
26.079,36.77135430441209,460,123.475,2.033,134,0.0
26.58,38.02142148733182,470,119.322,0.442,134,0.0
27.081,38.22354345973618,483,120.486,0.642,134,0.0
27.581,39.637718734115616,498,120.813,1.267,134,0.0
28.083,41.022987611481014,517,119.448,0.796,134,0.0
28.584,42.292340199297236,539,122.449,0.546,134,0.0
29.085,42.9413213584709,565,127.767,0.349,134,0.0
29.588,42.47305023064942,594,136.107,0.376,134,0.0
30.089,42.71690330348472,629,141.227,0.507,134,0.0
30.59,42.77239894728636,667,150.963,0.673,134,0.0
31.092,42.55718257587665,487,147.334,1.422,135,1.9917060998107683
31.6,40.93570665315524,523,118.881,0.698,135,0.0
32.103,42.70962879492376,555,122.891,0.48,135,0.0
32.605,42.527599511343865,582,126.716,2.929,135,0.0
33.108,42.71741397321623,606,138.06,0.324,135,0.0
33.609,42.59936365369095,626,141.271,2.709,135,0.0
34.111,7.135596221036101,629,143.072,0.414,135,0.0
34.672,5.908648035484146,632,144.268,0.638,135,0.0
35.174,42.39764253126912,648,148.957,0.378,135,0.0
35.675,42.479178593949165,661,150.895,0.385,135,0.0
36.176,41.588443485321505,471,119.975,0.582,136,1.9940420781794204
36.68,38.14104056565404,492,120.255,0.797,136,0.0
37.182,41.20274710914607,510,119.361,0.555,136,0.0
37.683,40.95899051796993,525,121.276,0.622,136,0.0
38.185,42.55422644657381,537,123.557,0.524,136,0.0
38.688,42.627503700585365,546,124.58,0.582,136,0.0
39.19,42.64950906225028,553,127.065,0.197,136,0.0
39.692,42.70416801720564,558,128.034,0.378,136,0.0
40.193,42.585527681117846,562,129.809,0.662,136,0.0
40.694,42.400101958277375,564,131.011,0.598,136,0.0
41.195,42.65430365118205,565,130.185,0.482,136,0.0
41.696,42.336466264805026,565,129.821,0.622,136,0.0
42.202,42.41995003598835,565,132.511,1.448,136,0.0
42.703,42.767159425537876,565,130.074,0.441,136,0.0
43.203,42.16189391171356,565,132.279,0.505,136,0.0
43.704,42.50901435047771,566,130.938,0.698,136,0.0
44.204,42.60181304918826,567,130.429,0.421,136,0.0
44.707,42.541368399388226,570,131.365,1.098,136,0.0
45.211,42.55054743523496,574,132.37,0.529,136,0.0
45.712,42.68158210429571,580,133.025,0.633,136,0.0
46.212,42.60191030290094,588,135.018,0.784,136,0.0
46.713,42.58639943387557,598,136.093,1.095,136,0.0
47.213,42.524212663688346,611,140.211,0.606,136,0.0
47.715,42.639659189555914,626,142.295,0.445,136,0.0
48.218,42.51942751697045,644,146.821,0.378,136,0.0
48.736,33.121553815007644,582,152.722,0.944,137,1.928772122479649
49.238,49.584011991908596,493,119.875,0.49,137,0.0
49.739,40.19730450258791,525,120.817,0.994,137,0.0
50.241,42.482673502347595,552,125.638,0.552,137,0.0
50.742,41.276077016011506,575,138.599,8.425,137,0.0
51.243,43.60541793800724,596,135.371,0.634,137,0.0
51.746,42.273278112015994,613,141.394,0.391,137,0.0
52.248,42.36424056389061,627,144.003,0.456,137,0.0
52.75,42.55724320204076,638,146.311,0.891,137,0.0
53.251,42.373392121543255,647,148.667,0.965,137,0.0
53.752,42.484539624180925,456,137.561,1.387,138,1.9974902216272412
54.255,38.24344269172602,478,119.993,0.519,138,0.0
54.756,37.97639753928124,496,122.432,1.286,138,0.0
55.259,41.73908321118124,511,120.793,0.582,138,0.0
55.763,34.49287232739732,368,121.458,3.076,144,11.895253351383213
56.264,30.94867797659767,385,120.545,1.108,144,0.0
56.766,31.64343663404816,400,123.72,1.2,144,0.0
57.274,33.115640459462405,411,118.829,0.364,144,0.0
57.774,33.94419976233639,420,119.995,0.895,144,0.0
58.277,34.37764537970818,427,119.575,0.747,144,0.0
58.777,36.08095436511584,432,120.376,0.349,144,0.0
59.291,34.33593569425873,435,118.926,0.744,144,0.0
59.791,36.34273465179056,437,119.793,0.4,144,0.0
