t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
20.307,39.16957048325257,506,128.243,6.5,4,0.0
20.808,41.69468142388103,522,120.712,0.601,4,0.0
21.308,41.87013420672237,534,121.103,0.512,4,0.0
21.809,42.61987330809324,543,124.88,0.948,4,0.0
22.31,42.79839083365646,551,125.302,0.75,4,0.0
22.81,42.434298775032396,556,128.515,0.374,4,0.0
23.312,42.59190921485357,560,128.625,0.573,4,0.0
23.813,42.61455634876954,563,129.2,0.542,4,0.0
24.315,42.38990050394809,564,129.328,0.485,4,0.0
24.824,30.896563872925388,471,123.12,1.373,33,56.96767494631537
25.324,42.42450781369197,420,120.651,0.801,33,0.0
25.828,34.82567897382343,448,120.91,0.922,33,0.0
26.328,37.496926524037676,473,120.68,0.384,33,0.0
26.829,38.2679124758489,494,120.521,0.533,33,0.0
27.333,40.84465624643457,511,120.791,0.769,33,0.0
27.835,42.39201452814348,526,120.62,0.568,33,0.0
28.337,41.6948202830653,537,124.426,0.741,33,0.0
28.837,41.290978264733894,546,122.329,1.451,33,0.0
29.338,42.1459784731853,553,127.925,0.839,33,0.0
29.839,42.55821733077636,557,127.686,0.406,33,0.0
30.34,42.41335849734458,561,128.847,0.744,33,0.0
30.843,42.48684448373167,563,129.392,0.636,33,0.0
31.344,42.77620612855743,564,128.856,0.57,33,0.0
31.844,42.328784671254695,564,129.191,0.877,33,0.0
32.348,42.18306843814392,564,129.839,0.987,33,0.0
32.849,40.89781479718699,564,142.053,2.788,33,0.0
33.35,42.91262759682828,564,130.307,0.907,33,0.0
33.853,42.43993028327891,565,129.832,0.864,33,0.0
34.353,42.673543256876876,567,130.248,0.582,33,0.0
34.855,42.51408438438642,570,130.961,0.677,33,0.0
35.355,42.57732826722538,574,132.219,0.601,33,0.0
35.857,42.541999776937296,580,132.16,0.457,33,0.0
36.36,42.48540416989167,588,134.269,0.552,33,0.0
36.863,42.53519570706967,598,137.402,0.658,33,0.0
37.365,42.506003944236824,612,141.884,1.066,33,0.0
37.865,42.74053870225451,627,142.994,0.631,33,0.0
38.366,42.5543302789169,646,147.276,0.62,33,0.0
38.868,42.5494157777458,669,151.618,1.071,33,0.0
39.37,42.47235859869658,695,158.913,0.48,33,0.0
40.09,12.50206964059714,489,126.329,0.754,38,6.94653279854097
40.631,13.033670666906325,489,120.379,0.944,38,0.0
41.132,40.72621622664913,526,121.887,0.791,38,0.0
41.636,42.55011986631551,558,127.496,1.275,38,0.0
42.139,42.25051338888267,585,134.312,0.582,38,0.0
42.64,42.15278033437013,609,140.066,0.743,38,0.0
43.143,42.25584935159153,629,144.031,0.835,38,0.0
43.644,42.56374545547008,647,147.23,0.573,38,0.0
44.144,42.666504211167855,661,150.538,0.714,38,0.0
44.645,42.33453505183645,468,154.082,0.314,39,1.9968939456697585
45.146,38.263573253267914,489,123.953,1.089,39,0.0
45.648,39.976238139975,509,122.356,0.485,39,0.0
46.149,41.551259716921415,524,123.528,0.575,39,0.0
46.65,42.46395262951106,537,123.201,0.784,39,0.0
47.153,42.22965849415852,546,126.929,1.117,39,0.0
47.657,42.64573426804467,554,127.196,1.033,39,0.0
48.16,41.74275166556781,560,125.476,0.47,39,0.0
48.663,42.64701589593027,564,129.275,0.566,39,0.0
49.166,41.41998437525734,567,131.599,1.173,39,0.0
49.667,42.66961020895426,568,129.974,0.813,39,0.0
50.168,42.43201962143964,568,130.506,0.671,39,0.0
50.668,41.71810276836524,568,135.333,0.767,39,0.0
51.17,42.01971575409858,568,130.287,0.564,39,0.0
51.673,42.143738498464636,568,132.784,1.175,39,0.0
52.173,42.34031674849582,568,131.18,0.788,39,0.0
52.678,42.441248183678624,570,130.586,1.242,39,0.0
53.178,42.14248830216352,573,134.103,1.271,39,0.0
53.681,42.71198781453473,576,133.157,0.804,39,0.0
54.181,42.66992161141083,581,133.662,1.014,39,0.0
54.682,42.35985049174477,589,135.359,0.656,39,0.0
55.184,42.725896136337155,598,136.571,0.49,39,0.0
55.686,42.36810719350591,610,140.391,1.06,39,0.0
56.187,42.60703329837609,625,142.88,0.587,39,0.0
56.691,42.40987601068824,642,146.46,0.65,39,0.0
57.192,42.79803053659321,663,150.132,0.667,39,0.0
57.704,34.26079669731051,634,157.183,0.679,40,1.9526645840995536
58.205,48.6649522298716,509,124.183,0.967,40,0.0
58.711,41.211740264879786,542,121.821,0.726,40,0.0
59.214,42.676316419839225,570,129.86,0.746,40,0.0
59.717,42.720502670024686,594,134.98,0.912,40,0.0
