t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
28.625,0.07846732942693208,378,155.007,15.433,96,7.9873095915036725
29.126,0.05886495769840302,378,158.2,19.583,99,5.991954163111057
29.627,0.058858286990895174,378,149.743,19.848,102,5.991275141581349
30.127,0.07848373248382773,378,142.319,15.877,106,7.988979283777252
30.628,0.07847689392961145,378,138.638,9.965,110,7.98828317687413
31.129,0.07846852486226774,378,137.139,6.517,114,7.987431276696634
31.63,0.058859660248257624,378,135.538,5.209,117,5.991414927550655
32.131,0.07840447099565781,378,134.38,3.576,121,7.980911135551488
32.632,0.07846135279657095,378,133.379,2.448,125,7.986701221149324
33.132,0.07848545165211984,378,132.809,1.519,129,7.989154280549657
33.633,0.058852794602176156,378,132.542,1.042,132,5.990716062925097
34.134,0.07848739515044904,378,132.386,0.762,136,7.989352112219975
34.634,0.07849165623361476,378,132.61,0.761,140,7.989785854398898
35.135,0.21583437537339195,378,132.505,0.644,143,5.991848590836688
35.636,0.058868742175211076,378,157.19,36.068,146,5.992339390799173
36.136,0.05886307965724381,378,159.006,29.081,149,5.991762994426283
36.637,0.039234654693251055,378,168.129,31.606,151,3.993755567309757
37.138,0.19622082389726855,378,178.304,28.555,154,5.992085420315612
37.639,0.058850272930342035,378,176.651,25.057,157,5.990459378088562
38.139,0.03923687766008098,378,178.498,21.575,159,3.9939818465066144
38.64,0.058872162639525154,378,185.17,19.183,162,5.992687565098245
39.141,0.03924846358037274,378,188.411,16.409,164,3.9951611950705153
39.641,0.05886240695523316,378,191.922,12.269,167,5.9916945190587505
40.142,0.039241978359449516,378,193.471,9.621,169,3.9945010545042257
40.643,0.05886991966724307,376,195.437,7.145,172,5.992459249515785
41.143,0.03923936245053398,374,196.163,5.31,174,3.994234777130902
41.644,0.05886686389256631,371,197.254,6.424,177,5.992148197533216
42.145,0.05882960336945504,368,179.558,10.116,180,5.988355391841921
42.646,0.05886125779153374,365,182.802,14.243,183,5.991577543926479
43.146,0.07847954699767684,361,167.431,17.337,187,7.988553236734206
43.647,0.058844950110487924,358,155.736,18.587,190,5.9899175601066705
44.148,0.07844947694627509,354,146.038,17.714,194,7.985492360166438
44.649,0.09807118201871512,350,140.448,12.867,198,7.986252607387224
45.15,0.07842842295741285,346,138.264,8.829,202,7.98334924240766
45.651,0.05881865830613607,343,147.591,20.765,205,5.987241277090399
46.152,0.03922365564916089,341,158.187,28.347,207,3.992635957772891
46.911,0.025893588285659432,339,168.987,35.432,209,2.6357479932470924
47.505,0.01651946923249623,338,173.114,34.827,210,1.6815420635684275
48.006,0.05884590254435774,335,159.543,34.159,213,5.990014509808402
48.507,0.07845533973119828,331,148.241,25.579,217,7.9860891420193685
49.008,0.07846277216384223,327,141.835,16.454,221,7.986845700716841
49.509,0.07849498319033177,323,137.753,10.559,225,7.990124510416508
50.009,0.05887592000102878,320,148.602,28.472,228,5.993070032678011
50.51,0.039232450655519106,318,160.43,36.584,230,3.9935312149347624
51.011,0.058867901138312355,315,162.811,29.748,233,5.9922537803656715
51.511,0.058865490299050124,312,174.756,30.503,236,5.992008377346307
52.013,0.0783889212488437,308,157.188,30.266,240,7.979328303017476
52.513,0.058864985729775755,305,149.108,24.858,243,5.991957016467402
53.014,0.07847386740903363,301,142.112,17.053,247,7.9879751027110775
53.515,0.07849860952055274,297,138.053,10.602,251,7.990493640121411
54.015,0.03924136172093148,295,153.025,31.848,253,3.994438285925435
54.516,0.0588553445123127,292,156.431,23.144,256,5.990975622181668
55.017,0.11773944683059989,289,170.482,30.882,259,5.992439272730044
55.517,0.05886094948695569,286,169.762,26.677,262,5.991546161131483
56.018,0.039243996584649686,284,176.615,26.884,264,3.9947064927371425
56.519,0.2941845583823464,281,183.976,22.314,267,5.989099315601515
57.02,0.03924386576746552,279,187.498,18.655,269,3.9946931766556917
57.52,0.05886798524092082,276,179.826,17.801,272,5.992262341298944
58.021,0.05884158882560089,273,186.155,17.022,275,5.989575409772078
58.522,0.05885778254509995,270,190.381,13.487,278,5.991223793271575
59.023,0.03922404769921357,268,192.292,10.932,280,3.9926758651479606
59.523,0.05886607897413625,265,194.506,7.94,283,5.992068299484553
60.024,0.0392368963415418,263,195.684,6.542,285,3.993983748121112
