t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
29.2,0.65536,45,0.456,0.062,15,0.0
29.4,22.9376,45,0.53,0.058,15,0.0
29.6,0.65536,45,0.53,0.058,15,0.0
29.8,22.28224,45,0.524,0.043,15,0.0
30.0,0.65536,45,0.524,0.043,15,0.0
30.2,22.9376,45,0.471,0.037,15,0.0
30.4,23.53504,45,0.501,0.085,15,0.0
30.6,23.65088,45,0.429,0.049,15,0.0
30.8,0.65536,45,0.429,0.049,15,0.0
31.0,22.9376,45,0.518,0.054,15,0.0
31.2,22.9376,47,0.454,0.036,15,0.0
31.4,23.59296,47,0.505,0.058,15,0.0
31.6,47.18592,33,0.421,0.042,16,5.0
31.8,22.9376,33,0.439,0.055,16,0.0
32.0,23.59296,33,0.371,0.027,16,0.0
32.2,23.47712,24,0.455,0.063,17,5.0
32.4,47.30176,24,0.43,0.028,17,0.0
32.6,22.9376,24,0.516,0.131,17,0.0
32.8,46.53056,22,0.494,0.109,18,5.0
33.0,24.75136,19,0.393,0.022,19,5.0
33.2,46.53056,22,0.532,0.135,20,5.0
33.4,47.18592,24,0.42,0.022,22,10.0
33.6,46.8384,24,0.437,0.018,22,0.0
33.8,46.87808,24,0.477,0.031,22,0.0
34.0,22.9376,24,0.434,0.064,22,0.0
34.2,47.86272,24,0.462,0.07,22,0.0
34.4,22.28224,35,0.407,0.029,22,0.0
34.6,0.65536,35,0.407,0.029,22,0.0
34.8,0.65536,35,0.407,0.029,22,0.0
35.0,109.1104,42,0.566,0.045,22,0.0
35.2,0.65536,42,0.566,0.045,22,0.0
35.4,0.65536,42,0.566,0.045,22,0.0
35.6,0.65536,42,0.566,0.045,22,0.0
35.8,0.65536,42,0.566,0.045,22,0.0
36.0,0.65536,42,0.566,0.045,22,0.0
36.2,0.65536,42,0.566,0.045,22,0.0
36.4,0.65536,42,0.566,0.045,22,0.0
36.6,0.65536,42,0.566,0.045,22,0.0
36.8,17.69472,99,0.522,0.045,22,0.0
37.0,0.65536,99,0.522,0.045,22,0.0
37.2,0.65536,99,0.522,0.045,22,0.0
37.4,54.67584,32,0.503,0.038,22,0.0
37.6,0.65536,32,0.503,0.038,22,0.0
37.8,0.65536,32,0.503,0.038,22,0.0
38.0,21.62688,99,0.632,0.031,22,0.0
38.2,0.7712,99,0.605,0.035,22,0.0
38.4,0.65536,99,0.605,0.035,22,0.0
38.6,0.65536,99,0.605,0.035,22,0.0
38.8,76.41856,99,0.467,0.057,22,0.0
39.0,0.65536,99,0.467,0.057,22,0.0
39.2,0.65536,99,0.467,0.057,22,0.0
39.4,0.65536,99,0.467,0.057,22,0.0
39.6,1.69792,99,0.451,0.057,22,0.0
39.8,0.0,99,0.432,0.058,22,0.0
40.0,0.65536,99,0.432,0.058,22,0.0
40.2,0.65536,99,0.432,0.058,22,0.0
40.4,0.65536,99,0.432,0.058,22,0.0
40.6,0.65536,99,0.432,0.058,22,0.0
40.8,109.47616,99,0.451,0.051,22,0.0
41.0,24.8672,99,0.521,0.13,22,0.0
41.2,0.65536,99,0.521,0.13,22,0.0
41.4,22.9376,99,0.466,0.029,22,0.0
41.6,0.65536,99,0.466,0.029,22,0.0
41.8,0.65536,99,0.466,0.029,22,0.0
42.0,21.62688,99,0.543,0.025,22,0.0
42.2,0.65536,99,0.543,0.025,22,0.0
42.4,22.82176,99,0.528,0.064,22,0.0
42.6,0.65536,99,0.528,0.064,22,0.0
42.8,23.05344,69,0.458,0.055,23,5.0
43.0,0.65536,69,0.458,0.055,23,0.0
43.2,22.9376,48,0.411,0.019,24,5.0
43.4,0.65536,48,0.411,0.019,24,0.0
43.6,22.9376,48,0.544,0.06,24,0.0
43.8,22.648,48,0.518,0.116,24,0.0
44.0,0.65536,48,0.518,0.116,24,0.0
44.2,22.57184,48,0.441,0.048,24,0.0
44.4,0.65536,48,0.441,0.048,24,0.0
44.6,23.44064,48,0.474,0.044,24,0.0
44.8,0.65536,48,0.474,0.044,24,0.0
45.0,24.21184,48,0.436,0.021,24,0.0
