t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
32.052,0.07850040411716715,170,126.342,5.121,182,7.990676314858218
32.552,0.07847924805146263,170,125.139,3.29,186,7.988522806541391
33.053,0.0784825739563711,170,124.019,2.601,190,7.9888613554938015
33.595,25.488483904338633,172,122.389,0.741,194,7.376010797669005
34.12,13.225190702909616,183,124.008,0.452,194,0.0
34.63,14.302070469780386,191,123.442,0.532,194,0.0
35.138,15.089919050464719,198,129.734,9.62,194,0.0
35.643,15.629565797398303,202,126.659,3.016,194,0.0
36.236,4.624620978504806,203,125.545,0.494,194,0.0
36.821,2.7561812521694304,204,123.691,0.495,194,0.0
37.322,16.23551018939488,206,124.304,0.768,194,0.0
37.828,16.251369242789767,207,123.59,1.079,194,0.0
38.332,16.40451237585647,207,123.926,0.619,194,0.0
38.835,16.41189727299022,207,125.245,1.24,194,0.0
39.344,15.810141288256691,207,124.642,0.717,194,0.0
39.845,16.39501404223058,207,124.118,0.455,194,0.0
40.352,16.322403916133712,208,125.085,1.273,194,0.0
40.853,16.435580433991184,210,124.407,0.677,194,0.0
41.359,16.637937095512832,213,124.968,0.67,194,0.0
41.864,16.60807278302612,217,124.384,0.599,194,0.0
42.368,17.45680610050934,223,123.477,0.63,194,0.0
42.876,17.606393504148933,231,123.828,0.596,194,0.0
43.376,18.234906231795247,241,127.547,1.044,194,0.0
43.878,18.952153198734404,254,126.075,0.439,194,0.0
44.382,20.532536527284154,270,126.087,0.963,194,0.0
44.884,21.571465044199037,289,126.991,1.296,194,0.0
45.385,23.398158217115483,312,124.553,0.51,194,0.0
45.887,25.250713874192275,339,125.201,0.845,194,0.0
46.396,27.513733933434345,371,126.85,0.909,194,0.0
46.898,29.673289895080508,407,125.515,0.993,194,0.0
47.399,33.06391736552189,447,125.335,0.404,194,0.0
47.9,36.1153435806814,493,126.884,0.282,194,0.0
48.402,39.229663194510785,543,124.781,0.385,194,0.0
48.904,42.46804682191999,550,124.408,0.545,194,0.0
49.407,42.30635064210409,552,127.889,0.48,194,0.0
49.909,42.088125159895434,554,129.421,0.53,194,0.0
50.409,42.256628418006976,556,128.123,0.652,194,0.0
50.911,42.11485639532921,559,130.287,1.028,194,0.0
51.414,42.10004503200553,561,130.766,0.818,194,0.0
51.916,41.91361702251235,565,136.341,0.54,194,0.0
52.416,42.530960191042595,573,130.943,0.942,194,0.0
52.918,42.6101357280864,584,135.385,0.511,194,0.0
53.422,42.16192202257814,597,138.826,0.615,194,0.0
53.925,42.39287947869705,613,140.897,0.648,194,0.0
54.426,42.07302505352338,632,145.848,0.383,194,0.0
54.929,42.2487701320899,655,150.535,0.38,194,0.0
55.431,42.47885597848318,682,157.002,0.538,194,0.0
55.95,38.42603354392853,664,161.735,0.486,195,1.9239767745036969
56.476,24.51997882615226,497,149.284,4.087,197,3.807667709296472
56.976,0.07848470417839076,497,139.382,5.961,201,7.989078194054435
57.477,0.07850021717619132,497,132.314,6.925,205,7.9906572858500935
57.978,0.09810672113013279,497,127.29,6.811,210,9.986433339793647
58.478,0.11773333532199283,497,125.318,4.717,214,7.989504297095062
58.979,0.07849715147121998,497,124.224,2.939,218,7.990345223047637
59.479,0.07850380659849832,497,123.483,1.997,222,7.9910226586419295
59.98,0.07848758203036084,497,122.785,1.43,226,7.9893711350123
