t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
15.8,41.94304,30,0.567,0.085,14,0.0
16.0,20.97152,30,0.437,0.023,14,0.0
16.2,41.28768,26,0.491,0.044,15,5.0
16.4,21.53248,19,0.501,0.033,16,5.0
16.6,41.28768,27,0.463,0.068,16,0.0
16.8,43.10144,28,0.444,0.058,16,0.0
17.0,20.31616,28,0.396,0.019,16,0.0
17.2,41.94304,28,0.542,0.06,16,0.0
17.4,41.94304,28,0.44,0.036,16,0.0
17.6,19.6608,30,0.449,0.051,16,0.0
17.8,43.21728,25,0.528,0.1,17,5.0
18.0,41.5376,15,0.441,0.057,19,10.0
18.2,41.57728,26,0.434,0.019,19,0.0
18.4,21.08736,26,0.651,0.289,19,0.0
18.6,41.94304,26,0.443,0.039,19,0.0
18.8,20.97152,28,0.495,0.071,19,0.0
19.0,41.84864,28,0.517,0.101,19,0.0
19.2,41.94304,23,0.497,0.027,20,5.0
19.4,20.97152,25,0.443,0.028,20,0.0
19.6,41.28768,27,0.704,0.352,20,0.0
19.8,41.28768,29,0.43,0.028,20,0.0
20.0,21.72448,29,0.408,0.019,20,0.0
20.2,41.28768,29,0.546,0.12,20,0.0
20.4,41.94304,24,0.498,0.028,21,5.0
20.6,41.94304,24,0.415,0.022,21,0.0
20.8,20.97152,24,0.502,0.045,21,0.0
21.0,41.28768,24,0.415,0.038,21,0.0
21.2,41.28768,16,0.455,0.156,23,10.0
21.4,42.312,24,0.388,0.026,23,0.0
21.6,41.94304,26,0.445,0.09,24,5.0
21.8,20.97152,26,0.458,0.024,24,0.0
22.0,41.94304,26,0.647,0.161,24,0.0
22.2,41.28768,26,0.421,0.022,24,0.0
22.4,41.42176,26,0.455,0.027,24,0.0
22.6,20.83744,26,0.488,0.039,24,0.0
22.8,42.7936,27,0.559,0.041,24,0.0
23.0,41.94304,27,0.442,0.024,24,0.0
23.2,41.94304,27,0.492,0.102,24,0.0
23.4,41.28768,29,0.422,0.02,24,0.0
23.6,41.28768,29,0.501,0.037,24,0.0
23.8,21.3008,29,0.469,0.041,24,0.0
24.0,42.38816,29,0.549,0.08,24,0.0
24.2,41.94304,29,0.459,0.039,24,0.0
24.4,41.056,29,0.453,0.05,24,0.0
24.6,41.5376,25,0.377,0.017,25,5.0
24.8,42.58016,25,0.554,0.083,25,0.0
25.0,41.28768,25,0.579,0.135,25,0.0
25.2,41.94304,25,0.481,0.077,25,0.0
25.4,41.94304,24,0.533,0.118,26,5.0
25.6,41.28768,24,0.583,0.089,26,0.0
25.8,41.28768,24,0.491,0.017,26,0.0
26.0,42.86976,28,0.45,0.043,26,0.0
26.2,41.28768,20,0.39,0.021,29,15.0
26.4,41.94304,24,0.466,0.058,30,5.0
26.6,41.28768,24,0.435,0.027,31,5.0
26.8,41.94304,24,0.522,0.027,33,10.0
27.0,41.94304,24,0.576,0.05,33,0.0
27.2,41.90656,15,0.46,0.065,35,10.0
27.4,41.94304,24,0.43,0.026,35,0.0
27.6,41.94304,25,0.547,0.09,37,10.0
27.8,41.28768,25,0.482,0.115,37,0.0
28.0,41.94304,25,0.471,0.052,37,0.0
28.2,20.31616,21,0.462,0.084,38,5.0
28.4,84.44704,61,0.466,0.053,38,0.0
28.6,41.94304,29,0.53,0.11,40,10.0
28.8,41.28768,23,0.478,0.044,41,5.0
29.0,41.94304,26,0.492,0.042,41,0.0
29.2,41.11392,19,0.526,0.106,42,5.0
29.4,41.47968,25,0.441,0.034,42,0.0
29.6,41.94304,25,0.452,0.03,43,5.0
29.8,41.9248,25,0.421,0.042,43,0.0
30.0,41.94304,25,0.422,0.023,43,0.0
30.2,41.94304,25,0.426,0.016,43,0.0
30.4,41.28768,25,0.479,0.05,44,5.0
30.6,41.88512,26,0.482,0.033,45,5.0
30.8,42.56192,25,0.405,0.043,46,5.0
31.0,41.67488,25,0.405,0.026,46,0.0
31.2,42.23264,25,0.51,0.06,46,0.0
31.4,41.28768,25,0.446,0.055,46,0.0
31.6,41.94304,25,0.399,0.014,47,5.0
31.8,41.28768,25,0.498,0.036,47,0.0
32.0,42.38816,22,0.388,0.032,48,5.0
32.2,42.1168,24,0.418,0.052,48,0.0
32.4,41.94304,24,0.524,0.018,48,0.0
32.6,40.63232,24,0.414,0.012,48,0.0
32.8,43.21728,45,0.498,0.046,48,0.0
33.0,42.56192,45,0.415,0.024,48,0.0
33.2,41.28768,45,0.573,0.121,48,0.0
33.4,41.94304,45,0.448,0.047,48,0.0
33.6,40.88224,45,0.433,0.058,48,0.0
33.8,41.69312,31,0.514,0.092,49,5.0
34.0,42.9856,31,0.434,0.058,49,0.0
34.2,20.31616,31,0.503,0.05,49,0.0
34.4,41.28768,31,0.435,0.044,49,0.0
34.6,43.15936,23,0.433,0.045,50,5.0
34.8,41.46144,26,0.413,0.072,50,0.0
35.0,41.5376,26,0.365,0.019,50,0.0
35.2,41.69312,26,0.396,0.078,50,0.0
35.4,42.61984,26,0.45,0.096,50,0.0
35.6,41.65344,16,0.61,0.115,52,10.0
35.8,42.23264,26,0.395,0.029,52,0.0
36.0,41.28768,26,0.536,0.087,52,0.0
36.2,41.71136,25,0.46,0.096,53,5.0
36.4,41.51936,25,0.378,0.016,53,0.0
36.6,41.94304,25,0.496,0.111,53,0.0
36.8,41.5376,15,0.433,0.068,55,10.0
37.0,41.69312,24,0.411,0.014,57,10.0
37.2,41.71136,24,0.407,0.024,57,0.0
37.4,62.49088,25,0.45,0.061,58,5.0
37.6,41.94304,22,0.474,0.031,60,10.0
37.8,41.71136,18,0.404,0.048,61,5.0
38.0,41.51936,24,0.462,0.068,62,5.0
38.2,42.27232,24,0.508,0.056,62,0.0
38.4,41.94304,24,0.481,0.062,62,0.0
38.6,41.056,17,0.407,0.018,63,5.0
38.8,42.17472,24,0.415,0.028,63,0.0
39.0,41.28768,24,0.39,0.022,63,0.0
39.2,41.65344,24,0.486,0.046,64,5.0
39.4,41.57728,24,0.577,0.194,64,0.0
39.6,42.38816,24,0.388,0.042,64,0.0
39.8,41.28768,24,0.458,0.027,64,0.0
40.0,43.04352,26,0.451,0.048,64,0.0
40.2,41.28768,26,0.584,0.108,64,0.0
40.4,41.94304,26,0.496,0.098,64,0.0
40.6,41.94304,25,0.659,0.145,65,5.0
40.8,41.28768,25,0.436,0.038,65,0.0
41.0,41.94304,25,0.449,0.047,65,0.0
41.2,40.7664,25,0.448,0.058,65,0.0
41.4,42.46432,25,0.56,0.058,65,0.0
41.6,40.99808,25,0.43,0.03,65,0.0
41.8,42.56192,25,0.436,0.025,65,0.0
42.0,41.94304,25,0.455,0.025,65,0.0
42.2,41.94304,25,0.507,0.099,66,5.0
42.4,41.11392,25,0.417,0.022,66,0.0
42.6,42.1168,25,0.449,0.031,66,0.0
42.8,42.61984,25,0.426,0.051,66,0.0
43.0,41.28768,25,0.5,0.092,66,0.0
43.2,41.94304,25,0.528,0.099,66,0.0
43.4,41.28768,25,0.55,0.044,66,0.0
43.6,41.94304,25,0.454,0.041,66,0.0
43.8,41.94304,25,0.475,0.05,66,0.0
44.0,41.28768,25,0.448,0.048,67,5.0
44.2,41.94304,25,0.497,0.06,67,0.0
44.4,41.94304,25,0.471,0.068,67,0.0
44.6,41.28768,23,0.463,0.092,68,5.0
44.8,41.94304,25,0.404,0.026,68,0.0
45.0,41.96448,25,0.48,0.053,68,0.0
