t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
29.05,11.734646600627483,225,178.954,1.044,218,0.0
29.556,12.287795856858038,233,178.466,1.326,218,0.0
30.07,12.823634897278083,245,179.388,3.231,218,0.0
30.6,13.670429738801833,259,179.299,1.573,218,0.0
31.101,14.996755677260458,276,179.706,0.823,218,0.0
31.622,12.380656900165233,205,177.668,1.044,219,1.9181826787944587
32.135,11.888944732287646,224,178.126,0.735,219,0.0
32.639,12.55348401759272,238,179.465,0.676,219,0.0
33.151,12.916439327829384,250,178.639,1.074,219,0.0
33.663,13.619970647859548,259,179.239,2.166,219,0.0
34.182,14.424147547309095,266,178.615,2.405,219,0.0
34.684,15.257205873960554,272,177.693,0.583,219,0.0
35.199,15.026961031407701,275,178.637,1.011,219,0.0
35.699,15.181743424298249,277,178.925,0.547,219,0.0
36.204,14.876637018566,278,177.9,0.686,219,0.0
36.706,15.065268857982497,278,178.947,0.679,219,0.0
37.223,15.260553030313568,278,178.686,1.789,219,0.0
37.727,15.78717649445915,278,178.102,0.922,219,0.0
38.476,7.079038686064924,278,178.802,0.98,219,0.0
39.054,2.0059712525524485,278,179.564,0.365,219,0.0
39.577,14.753725107832485,279,179.109,1.73,219,0.0
40.094,15.699223453369815,281,180.244,3.133,219,0.0
40.603,16.02409252882842,284,178.81,0.87,219,0.0
41.103,15.494757919568919,288,179.178,0.276,219,0.0
41.606,15.379462113287868,294,180.949,1.894,219,0.0
42.107,16.083030819135423,302,179.103,0.95,219,0.0
42.625,16.53205322496164,313,178.76,1.015,219,0.0
43.148,17.552520746713657,327,183.391,4.595,219,0.0
43.653,18.789169078697984,344,178.896,0.645,219,0.0
44.155,18.66692727966629,363,179.741,0.752,219,0.0
44.662,19.59342749579674,387,179.378,1.912,219,0.0
45.162,22.295058132797372,415,180.087,0.318,219,0.0
45.67,23.330503882784654,447,178.276,0.48,219,0.0
46.172,25.52039738213877,484,180.138,1.896,219,0.0
46.674,26.19602601031446,524,180.57,0.475,219,0.0
47.178,29.276175886008957,570,180.182,1.405,219,0.0
47.691,31.843296691807712,622,183.108,4.178,219,0.0
48.194,36.01231553051455,682,178.94,1.002,219,0.0
48.696,38.08057302765649,746,182.547,0.427,219,0.0
49.202,40.4381095493903,815,179.532,1.014,219,0.0
49.705,42.96842281722934,891,197.375,0.527,219,0.0
50.206,42.586681146249845,972,215.429,0.973,219,0.0
50.707,40.742841816909085,690,180.947,0.87,251,63.896408182230196
51.208,38.00673530527147,736,179.433,0.473,251,0.0
51.711,40.63077402262786,777,178.991,0.362,251,0.0
52.214,41.70435672177724,813,192.652,0.747,251,0.0
52.717,42.66835942380518,845,191.695,0.796,251,0.0
53.221,42.66399802630363,872,197.843,0.481,251,0.0
53.722,42.769014130797366,895,203.645,0.398,251,0.0
54.222,42.494314307903956,916,207.601,0.524,251,0.0
54.763,26.8264004253607,726,213.142,0.313,252,1.8488154157285144
55.266,54.431682804856315,675,186.904,1.397,252,0.0
55.768,37.36027463275718,699,179.487,0.306,252,0.0
56.268,37.51412763069793,719,181.554,1.762,252,0.0
56.769,39.42023789826615,737,181.455,1.143,252,0.0
57.272,39.480702068886785,751,178.563,0.617,252,0.0
57.774,41.96624404787419,762,179.305,0.785,252,0.0
58.274,41.31540984102391,771,181.109,0.348,252,0.0
58.774,42.28997095213963,778,180.016,0.558,252,0.0
59.282,41.22013570770019,783,179.547,0.692,252,0.0
59.786,42.91628543702098,786,180.412,0.662,252,0.0
