flow_id,src_ip,dst_ip,src_port,dst_port,tx_packets,rx_packets,time_first_tx,time_last_rx,fct_sec,rx_bytes
527,10.0.8.2,10.0.16.2,49168,9016,46770,46349,0.126300000,0.337376859,0.211076859,69519016
529,10.0.8.2,10.0.17.2,49169,9017,46780,46349,0.126400000,0.337534432,0.211134432,69519016
531,10.0.8.2,10.0.18.2,49170,9018,46776,46349,0.126500000,0.338267911,0.211767911,69519016
533,10.0.8.2,10.0.19.2,49171,9019,46578,46350,0.126600000,1.233527722,1.106927722,69519068
534,10.0.8.2,10.0.20.2,49172,9020,46775,46349,0.126700000,0.337938866,0.211238866,69519016
536,10.0.8.2,10.0.21.2,49173,9021,46737,46349,0.126800000,0.337891958,0.211091958,69519016
538,10.0.8.2,10.0.22.2,49174,9022,46521,46350,0.126900000,1.223222644,1.096322644,69519068
540,10.0.8.2,10.0.23.2,49175,9023,46581,46349,0.127000000,1.262705223,1.135705223,69519016
542,10.0.8.2,10.0.24.2,49176,9024,46730,46349,0.127100000,0.338360889,0.211260889,69519016
544,10.0.8.2,10.0.25.2,49177,9025,46611,46349,0.127200000,0.342331637,0.215131637,69519016
546,10.0.8.2,10.0.26.2,49178,9026,46738,46349,0.127300000,0.338541190,0.211241190,69519016
548,10.0.8.2,10.0.27.2,49179,9027,46732,46349,0.127400000,0.338618504,0.211218504,69519016
550,10.0.8.2,10.0.28.2,49180,9028,46656,46349,0.127500000,0.339092027,0.211592027,69519016
552,10.0.8.2,10.0.29.2,49181,9029,46730,46349,0.127600000,0.338784907,0.211184907,69519016
554,10.0.8.2,10.0.30.2,49182,9030,46681,46349,0.127700000,0.340972530,0.213272530,69519016
556,10.0.8.2,10.0.31.2,49183,9031,46692,46349,0.127800000,0.338800927,0.211000927,69519016
558,10.0.9.2,10.0.0.2,49153,9000,47269,47205,0.127900000,0.242638885,0.114738885,69581504
561,10.0.9.2,10.0.1.2,49154,9001,56728,56728,0.128000000,0.247386293,0.119386293,70058724
563,10.0.9.2,10.0.2.2,49155,9002,56728,56728,0.128100000,0.247535552,0.119435552,70058724
565,10.0.9.2,10.0.3.2,49156,9003,51362,51298,0.128200000,0.247444589,0.119244589,69794852
567,10.0.9.2,10.0.4.2,49157,9004,56728,56728,0.128300000,0.247795280,0.119495280,70058724
569,10.0.9.2,10.0.5.2,49158,9005,56728,56728,0.128400000,0.247778577,0.119378577,70058724
571,10.0.9.2,10.0.6.2,49159,9006,56728,56728,0.128500000,0.247863123,0.119363123,70058724
573,10.0.9.2,10.0.7.2,49160,9007,56728,56728,0.128600000,0.247845371,0.119245371,70058724
575,10.0.9.2,10.0.8.2,49161,9008,56728,56728,0.128700000,0.247892639,0.119192639,70058724
577,10.0.9.2,10.0.10.2,49162,9010,48769,48705,0.128800000,0.231580746,0.102780746,69658832
579,10.0.9.2,10.0.11.2,49163,9011,47391,47327,0.128900000,0.241333106,0.112433106,69588024
581,10.0.9.2,10.0.12.2,49164,9012,46950,46886,0.129000000,0.244146084,0.115146084,69564916
583,10.0.9.2,10.0.13.2,49165,9013,46772,46708,0.129100000,0.245134890,0.116034890,69554900
585,10.0.9.2,10.0.14.2,49166,9014,46688,46624,0.129200000,0.245583014,0.116383014,69540732
587,10.0.9.2,10.0.15.2,49167,9015,46462,46400,0.129300000,0.248092290,0.118792290,69521668
589,10.0.9.2,10.0.16.2,49168,9016,46372,46349,0.129400000,1.339145396,1.209745396,69519016
590,10.0.9.2,10.0.17.2,49169,9017,46728,46349,0.129500000,0.339825033,0.210325033,69519016
592,10.0.9.2,10.0.18.2,49170,9018,46692,46349,0.129600000,0.350968881,0.221368881,69519016
594,10.0.9.2,10.0.19.2,49171,9019,46602,46349,0.129700000,0.341869880,0.212169880,69519016
596,10.0.9.2,10.0.20.2,49172,9020,46540,46350,0.129800000,1.223412490,1.093612490,69519068
599,10.0.9.2,10.0.21.2,49173,9021,46499,46349,0.129900000,0.356586309,0.226686309,69519016
600,10.0.9.2,10.0.22.2,49174,9022,46720,46349,0.130000000,0.340364393,0.210364393,69519016
601,10.0.9.2,10.0.23.2,49175,9023,46468,46350,0.130100000,1.233867763,1.103767763,69519068
603,10.0.9.2,10.0.24.2,49176,9024,46433,46349,0.130200000,1.221968651,1.091768651,69519016
605,10.0.9.2,10.0.25.2,49177,9025,46715,46349,0.130300000,0.341068263,0.210768263,69519016
607,10.0.9.2,10.0.26.2,49178,9026,46718,46349,0.130400000,0.342088408,0.211688408,69519016
609,10.0.9.2,10.0.27.2,49179,9027,46722,46349,0.130500000,0.340780418,0.210280418,69519016
612,10.0.9.2,10.0.28.2,49180,9028,46675,46349,0.130600000,0.342534723,0.211934723,69519016
614,10.0.9.2,10.0.29.2,49181,9029,46678,46349,0.130700000,0.340917576,0.210217576,69519016
615,10.0.9.2,10.0.30.2,49182,9030,46678,46349,0.130800000,0.340881175,0.210081175,69519016
617,10.0.9.2,10.0.31.2,49183,9031,46679,46349,0.130900000,0.340643480,0.209743480,69519016
619,10.0.10.2,10.0.0.2,49153,9000,46637,46573,0.131000000,0.265695716,0.134695716,69530664
623,10.0.10.2,10.0.1.2,49154,9001,50051,49987,0.131100000,0.265925638,0.134825638,69726168
625,10.0.10.2,10.0.2.2,49155,9002,50029,49965,0.131200000,0.265980435,0.134780435,69725112
627,10.0.10.2,10.0.3.2,49156,9003,50011,49947,0.131300000,0.266032673,0.134732673,69724600
629,10.0.10.2,10.0.4.2,49157,9004,46582,46518,0.131400000,0.265993476,0.134593476,69527804
631,10.0.10.2,10.0.5.2,49158,9005,56728,56728,0.131500000,0.266203019,0.134703019,70058724
633,10.0.10.2,10.0.6.2,49159,9006,56728,56728,0.131600000,0.266209035,0.134609035,70058724
635,10.0.10.2,10.0.7.2,49160,9007,56728,56728,0.131700000,0.266213669,0.134513669,70058724
637,10.0.10.2,10.0.8.2,49161,9008,46987,46923,0.131800000,0.264137006,0.132337006,69566240
639,10.0.10.2,10.0.9.2,49162,9009,46694,46630,0.131900000,0.264312207,0.132412207,69551004
641,10.0.10.2,10.0.11.2,49163,9011,48225,48161,0.132000000,0.251743834,0.119743834,69631216
643,10.0.10.2,10.0.12.2,49164,9012,47449,47385,0.132100000,0.260498873,0.128398873,69590264
645,10.0.10.2,10.0.13.2,49165,9013,50458,50394,0.132200000,0.263922410,0.131722410,69747332
647,10.0.10.2,10.0.14.2,49166,9014,46843,46779,0.132300000,0.264726996,0.132426996,69558592
649,10.0.10.2,10.0.15.2,49167,9015,50213,50149,0.132400000,0.265308403,0.132908403,69733920
651,10.0.10.2,10.0.16.2,49168,9016,46707,46349,0.132500000,0.341953691,0.209453691,69519016
653,10.0.10.2,10.0.17.2,49169,9017,46703,46349,0.132600000,0.343312781,0.210712781,69519016
655,10.0.10.2,10.0.18.2,49170,9018,46711,46349,0.132700000,0.342188863,0.209488863,69519016
657,10.0.10.2,10.0.19.2,49171,9019,46712,46349,0.132800000,0.342310951,0.209510951,69519016
659,10.0.10.2,10.0.20.2,49172,9020,46758,46349,0.132900000,0.341970992,0.209070992,69519016
661,10.0.10.2,10.0.21.2,49173,9021,46667,46349,0.133000000,0.342542774,0.209542774,69519016
663,10.0.10.2,10.0.22.2,49174,9022,46706,46349,0.133100000,0.342632674,0.209532674,69519016
664,10.0.10.2,10.0.23.2,49175,9023,46708,46349,0.133200000,0.342727728,0.209527728,69519016
666,10.0.10.2,10.0.24.2,49176,9024,46663,46349,0.133300000,0.342814378,0.209514378,69519016
668,10.0.10.2,10.0.25.2,49177,9025,46668,46349,0.133400000,0.344322615,0.210922615,69519016
670,10.0.10.2,10.0.26.2,49178,9026,46539,46349,0.133500000,0.344975859,0.211475859,69519016
672,10.0.10.2,10.0.27.2,49179,9027,56697,56696,0.133600000,3.139233932,3.005633932,70057060
674,10.0.10.2,10.0.28.2,49180,9028,46665,46349,0.133700000,0.343446228,0.209746228,69519016
675,10.0.10.2,10.0.29.2,49181,9029,46511,46349,0.133800000,1.224385066,1.090585066,69519016
676,10.0.10.2,10.0.30.2,49182,9030,46676,46349,0.133900000,0.343189390,0.209289390,69519016
677,10.0.10.2,10.0.31.2,49183,9031,46621,46349,0.134000000,0.343309388,0.209309388,69519016
679,10.0.11.2,10.0.0.2,49153,9000,46849,46785,0.134100000,0.269657501,0.135557501,69559064
683,10.0.11.2,10.0.1.2,49154,9001,56728,56728,0.134200000,0.270029168,0.135829168,70058724
686,10.0.11.2,10.0.2.2,49155,9002,46831,46767,0.134300000,0.269741534,0.135441534,69558128
688,10.0.11.2,10.0.3.2,49156,9003,46809,46745,0.134400000,0.269869037,0.135469037,69556984
690,10.0.11.2,10.0.4.2,49157,9004,46785,46721,0.134500000,0.269918761,0.135418761,69555736
692,10.0.11.2,10.0.5.2,49158,9005,56728,56728,0.134600000,0.270246077,0.135646077,70058724
694,10.0.11.2,10.0.6.2,49159,9006,56728,56728,0.134700000,0.270262877,0.135562877,70058724
696,10.0.11.2,10.0.7.2,49160,9007,46838,46774,0.134800000,0.267568050,0.132768050,69558492
698,10.0.11.2,10.0.8.2,49161,9008,47231,47167,0.134900000,0.267805034,0.132905034,69578928
700,10.0.11.2,10.0.9.2,49162,9009,56728,56728,0.135000000,0.270306593,0.135306593,70058724
702,10.0.11.2,10.0.10.2,49163,9010,46382,46349,0.135100000,0.274922609,0.139822609,69519016
704,10.0.11.2,10.0.12.2,49164,9012,56717,56717,0.135200000,0.259891058,0.124691058,70058152
706,10.0.11.2,10.0.13.2,49165,9013,47535,47471,0.135300000,0.265260963,0.129960963,69594664
708,10.0.11.2,10.0.14.2,49166,9014,46922,46858,0.135400000,0.267807184,0.132407184,69563548
710,10.0.11.2,10.0.15.2,49167,9015,56728,56728,0.135500000,0.269154040,0.133654040,70058724
712,10.0.11.2,10.0.16.2,49168,9016,46584,46349,0.135600000,0.345750604,0.210150604,69519016
714,10.0.11.2,10.0.17.2,49169,9017,46666,46349,0.135700000,0.344112375,0.208412375,69519016
716,10.0.11.2,10.0.18.2,49170,9018,46706,46349,0.135800000,0.344249775,0.208449775,69519016
718,10.0.11.2,10.0.19.2,49171,9019,46715,46349,0.135900000,0.344370012,0.208470012,69519016
720,10.0.11.2,10.0.20.2,49172,9020,46543,46349,0.136000000,0.346808306,0.210808306,69519016
722,10.0.11.2,10.0.21.2,49173,9021,46665,46349,0.136100000,0.344566921,0.208466921,69519016
724,10.0.11.2,10.0.22.2,49174,9022,46475,46349,0.136200000,0.411558056,0.275358056,69519016
725,10.0.11.2,10.0.23.2,49175,9023,46544,46349,0.136300000,0.347749026,0.211449026,69519016
726,10.0.11.2,10.0.24.2,49176,9024,46661,46349,0.136400000,0.345318404,0.208918404,69519016
729,10.0.11.2,10.0.25.2,49177,9025,46658,46349,0.136500000,0.344882860,0.208382860,69519016
731,10.0.11.2,10.0.26.2,49178,9026,46628,46350,0.136600000,1.273122291,1.136522291,69519068
733,10.0.11.2,10.0.27.2,49179,9027,46535,46349,0.136700000,0.346737740,0.210037740,69519016
735,10.0.11.2,10.0.28.2,49180,9028,46661,46349,0.136800000,0.344967279,0.208167279,69519016
737,10.0.11.2,10.0.29.2,49181,9029,46665,46349,0.136900000,0.344660784,0.207760784,69519016
739,10.0.11.2,10.0.30.2,49182,9030,46619,46349,0.137000000,0.345177549,0.208177549,69519016
741,10.0.11.2,10.0.31.2,49183,9031,46620,46349,0.137100000,0.345232686,0.208132686,69519016
743,10.0.12.2,10.0.0.2,49153,9000,46416,46379,0.137200000,0.268823448,0.131623448,69520576
746,10.0.12.2,10.0.1.2,49154,9001,56728,56728,0.137300000,0.268388603,0.131088603,70058724
748,10.0.12.2,10.0.2.2,49155,9002,46466,46402,0.137400000,0.267898500,0.130498500,69521772
750,10.0.12.2,10.0.3.2,49156,9003,46724,46660,0.137500000,0.268142750,0.130642750,69553676
752,10.0.12.2,10.0.4.2,49157,9004,46690,46626,0.137600000,0.268181565,0.130581565,69546628
754,10.0.12.2,10.0.5.2,49158,9005,56728,56728,0.137700000,0.268765723,0.131065723,70058724
756,10.0.12.2,10.0.6.2,49159,9006,46442,46391,0.137800000,0.269801909,0.132001909,69521200
758,10.0.12.2,10.0.7.2,49160,9007,47138,47074,0.137900000,0.264955450,0.127055450,69574092
760,10.0.12.2,10.0.8.2,49161,9008,46611,46547,0.138000000,0.268570905,0.130570905,69529312
762,10.0.12.2,10.0.9.2,49162,9009,56728,56728,0.138100000,0.268919791,0.130819791,70058724
764,10.0.12.2,10.0.10.2,49163,9010,56728,56728,0.138200000,0.268944585,0.130744585,70058724
766,10.0.12.2,10.0.11.2,49164,9011,46566,46502,0.138300000,0.268881928,0.130581928,69526972
768,10.0.12.2,10.0.13.2,49165,9013,47064,47022,0.138400000,0.259861349,0.121461349,69566708
770,10.0.12.2,10.0.14.2,49166,9014,46787,46723,0.138500000,0.263157061,0.124657061,69555680
772,10.0.12.2,10.0.15.2,49167,9015,46567,46529,0.138600000,0.267633366,0.129033366,69528376
774,10.0.12.2,10.0.16.2,49168,9016,46658,46349,0.138700000,0.345722246,0.207022246,69519016
776,10.0.12.2,10.0.17.2,49169,9017,46657,46349,0.138800000,0.345841043,0.207041043,69519016
778,10.0.12.2,10.0.18.2,49170,9018,46505,46349,0.138900000,1.234794459,1.095894459,69519016
780,10.0.12.2,10.0.19.2,49171,9019,46662,46349,0.139000000,0.346032206,0.207032206,69519016
782,10.0.12.2,10.0.20.2,49172,9020,46661,46349,0.139100000,0.346111589,0.207011589,69519016
784,10.0.12.2,10.0.21.2,49173,9021,46654,46349,0.139200000,0.347032027,0.207832027,69519016
786,10.0.12.2,10.0.22.2,49174,9022,46467,46351,0.139300000,1.239732926,1.100432926,69519120
788,10.0.12.2,10.0.23.2,49175,9023,46655,46349,0.139400000,0.346321195,0.206921195,69519016
790,10.0.12.2,10.0.24.2,49176,9024,46653,46349,0.139500000,0.347132270,0.207632270,69519016
791,10.0.12.2,10.0.25.2,49177,9025,46616,46349,0.139600000,0.346436961,0.206836961,69519016
793,10.0.12.2,10.0.26.2,49178,9026,46487,46349,0.139700000,0.354385645,0.214685645,69519016
795,10.0.12.2,10.0.27.2,49179,9027,46536,46349,0.139800000,0.347390638,0.207590638,69519016
797,10.0.12.2,10.0.28.2,49180,9028,46654,46349,0.139900000,0.347492352,0.207592352,69519016
799,10.0.12.2,10.0.29.2,49181,9029,46617,46349,0.140000000,0.346623121,0.206623121,69519016
801,10.0.12.2,10.0.30.2,49182,9030,46618,46349,0.140100000,0.346662310,0.206562310,69519016
803,10.0.12.2,10.0.31.2,49183,9031,46613,46349,0.140200000,0.347666254,0.207466254,69519016
805,10.0.13.2,10.0.0.2,49153,9000,46571,46507,0.140300000,0.273674896,0.133374896,69527232
808,10.0.13.2,10.0.1.2,49154,9001,46838,46774,0.140400000,0.273942107,0.133542107,69558492
810,10.0.13.2,10.0.2.2,49155,9002,46553,46489,0.140500000,0.273873351,0.133373351,69526296
812,10.0.13.2,10.0.3.2,49156,9003,56728,56728,0.140600000,0.274510210,0.133910210,70058724
814,10.0.13.2,10.0.4.2,49157,9004,46512,46448,0.140700000,0.274135590,0.133435590,69524164
816,10.0.13.2,10.0.5.2,49158,9005,46738,46674,0.140800000,0.274421530,0.133621530,69554404
818,10.0.13.2,10.0.6.2,49159,9006,47752,47688,0.140900000,0.270066449,0.129166449,69607132
820,10.0.13.2,10.0.7.2,49160,9007,46466,46402,0.141000000,0.274452435,0.133452435,69521772
822,10.0.13.2,10.0.8.2,49161,9008,46679,46615,0.141100000,0.274598145,0.133498145,69534272
824,10.0.13.2,10.0.9.2,49162,9009,46681,46617,0.141200000,0.274639745,0.133439745,69535688
826,10.0.13.2,10.0.10.2,49163,9010,56728,56728,0.141300000,0.274888644,0.133588644,70058724
828,10.0.13.2,10.0.11.2,49164,9011,56728,56728,0.141400000,0.274767214,0.133367214,70058724
830,10.0.13.2,10.0.12.2,49165,9012,46598,46534,0.141500000,0.274740051,0.133240051,69528636
832,10.0.13.2,10.0.14.2,49166,9014,48383,48319,0.141600000,0.262456861,0.120856861,69638760
834,10.0.13.2,10.0.15.2,49167,9015,47690,47626,0.141700000,0.268097205,0.126397205,69603396
836,10.0.13.2,10.0.16.2,49168,9016,46656,46349,0.141800000,0.347021303,0.205221303,69519016
838,10.0.13.2,10.0.17.2,49169,9017,46658,46349,0.141900000,0.347059085,0.205159085,69519016
840,10.0.13.2,10.0.18.2,49170,9018,46661,46349,0.142000000,0.356943399,0.214943399,69519016
842,10.0.13.2,10.0.19.2,49171,9019,46656,46349,0.142100000,0.347451642,0.205351642,69519016
844,10.0.13.2,10.0.20.2,49172,9020,46557,46349,0.142200000,0.358752898,0.216552898,69519016
845,10.0.13.2,10.0.21.2,49173,9021,46605,46349,0.142300000,0.347995900,0.205695900,69519016
848,10.0.13.2,10.0.22.2,49174,9022,46492,46349,0.142400000,0.349046452,0.206646452,69519016
850,10.0.13.2,10.0.23.2,49175,9023,46525,46349,0.142500000,0.350888953,0.208388953,69519016
852,10.0.13.2,10.0.24.2,49176,9024,46611,46349,0.142600000,0.347509284,0.204909284,69519016
854,10.0.13.2,10.0.25.2,49177,9025,46609,46349,0.142700000,0.347632724,0.204932724,69519016
856,10.0.13.2,10.0.26.2,49178,9026,46572,46349,0.142800000,0.353377441,0.210577441,69519016
857,10.0.13.2,10.0.27.2,49179,9027,46617,46349,0.142900000,0.347737779,0.204837779,69519016
859,10.0.13.2,10.0.28.2,49180,9028,46610,46349,0.143000000,0.347648503,0.204648503,69519016
861,10.0.13.2,10.0.29.2,49181,9029,46608,46349,0.143100000,0.347676007,0.204576007,69519016
863,10.0.13.2,10.0.30.2,49182,9030,46556,46349,0.143200000,0.357682929,0.214482929,69519016
865,10.0.13.2,10.0.31.2,49183,9031,46568,46349,0.143300000,0.347718520,0.204418520,69519016
866,10.0.14.2,10.0.0.2,49153,9000,46679,46615,0.143400000,0.277355886,0.133955886,69534272
869,10.0.14.2,10.0.1.2,49154,9001,46881,46817,0.143500000,0.277819607,0.134319607,69560728
871,10.0.14.2,10.0.2.2,49155,9002,46579,46515,0.143600000,0.278348997,0.134748997,69527648
874,10.0.14.2,10.0.3.2,49156,9003,46857,46793,0.143700000,0.278262405,0.134562405,69559480
876,10.0.14.2,10.0.4.2,49157,9004,46829,46765,0.143800000,0.278445928,0.134645928,69559136
878,10.0.14.2,10.0.5.2,49158,9005,47515,47453,0.143900000,0.276850145,0.132950145,69593128
880,10.0.14.2,10.0.6.2,49159,9006,46735,46671,0.144000000,0.278709645,0.134709645,69553136
882,10.0.14.2,10.0.7.2,49160,9007,46811,46683,0.144100000,0.278733764,0.134633764,69570976
884,10.0.14.2,10.0.8.2,49161,9008,46689,46625,0.144200000,0.278877688,0.134677688,69547688
886,10.0.14.2,10.0.9.2,49162,9009,46786,46658,0.144300000,0.278852691,0.134552691,69555196
888,10.0.14.2,10.0.10.2,49163,9010,46684,46620,0.144400000,0.278954839,0.134554839,69536004
890,10.0.14.2,10.0.11.2,49164,9011,46666,46602,0.144500000,0.278967018,0.134467018,69532172
892,10.0.14.2,10.0.12.2,49165,9012,46646,46582,0.144600000,0.278975779,0.134375779,69531132
894,10.0.14.2,10.0.13.2,49166,9013,46622,46558,0.144700000,0.278980896,0.134280896,69529884
896,10.0.14.2,10.0.15.2,49167,9015,48396,48332,0.144800000,0.265975366,0.121175366,69639508
898,10.0.14.2,10.0.16.2,49168,9016,46651,46349,0.144900000,0.348298226,0.203398226,69519016
900,10.0.14.2,10.0.17.2,49169,9017,46607,46349,0.145000000,0.348324887,0.203324887,69519016
902,10.0.14.2,10.0.18.2,49170,9018,46641,46349,0.145100000,0.348925948,0.203825948,69519016
904,10.0.14.2,10.0.19.2,49171,9019,46484,46349,0.145200000,0.352268176,0.207068176,69519016
906,10.0.14.2,10.0.20.2,49172,9020,46655,46349,0.145300000,0.348699183,0.203399183,69519016
908,10.0.14.2,10.0.21.2,49173,9021,46608,46349,0.145400000,0.348534315,0.203134315,69519016
910,10.0.14.2,10.0.22.2,49174,9022,46611,46349,0.145500000,0.348587467,0.203087467,69519016
912,10.0.14.2,10.0.23.2,49175,9023,46446,46349,0.145600000,0.393522951,0.247922951,69519016
913,10.0.14.2,10.0.24.2,49176,9024,46415,46349,0.145700000,0.357607536,0.211907536,69519016
914,10.0.14.2,10.0.25.2,49177,9025,46613,46349,0.145800000,0.348703796,0.202903796,69519016
916,10.0.14.2,10.0.26.2,49178,9026,46612,46349,0.145900000,0.348650224,0.202750224,69519016
918,10.0.14.2,10.0.27.2,49179,9027,46610,46349,0.146000000,0.348730752,0.202730752,69519016
922,10.0.14.2,10.0.28.2,49180,9028,46609,46349,0.146100000,0.348740780,0.202640780,69519016
923,10.0.14.2,10.0.29.2,49181,9029,46611,46349,0.146200000,0.348755117,0.202555117,69519016
925,10.0.14.2,10.0.30.2,49182,9030,46564,46349,0.146300000,0.349022348,0.202722348,69519016
927,10.0.14.2,10.0.31.2,49183,9031,46570,46349,0.146400000,0.348751908,0.202351908,69519016
929,10.0.15.2,10.0.0.2,49153,9000,46748,46684,0.146500000,0.272691059,0.126191059,69553812
932,10.0.15.2,10.0.1.2,49154,9001,46960,46896,0.146600000,0.273299175,0.126699175,69564764
934,10.0.15.2,10.0.2.2,49155,9002,46648,46584,0.146700000,0.273281098,0.126581098,69531236
936,10.0.15.2,10.0.3.2,49156,9003,46923,46859,0.146800000,0.273670862,0.126870862,69563776
938,10.0.15.2,10.0.4.2,49157,9004,48195,48131,0.146900000,0.266559108,0.119659108,69629656
940,10.0.15.2,10.0.5.2,49158,9005,56728,56728,0.147000000,0.274426070,0.127426070,70058724
942,10.0.15.2,10.0.6.2,49159,9006,46785,46721,0.147100000,0.274219893,0.127119893,69555736
944,10.0.15.2,10.0.7.2,49160,9007,46481,46417,0.147200000,0.274255174,0.127055174,69522552
946,10.0.15.2,10.0.8.2,49161,9008,46467,46403,0.147300000,0.274388218,0.127088218,69521824
948,10.0.15.2,10.0.9.2,49162,9009,46692,46628,0.147400000,0.274519287,0.127119287,69550564
950,10.0.15.2,10.0.10.2,49163,9010,56728,56728,0.147500000,0.274868540,0.127368540,70058724
952,10.0.15.2,10.0.11.2,49164,9011,56728,56728,0.147600000,0.274772255,0.127172255,70058724
954,10.0.15.2,10.0.12.2,49165,9012,56728,56728,0.147700000,0.274781015,0.127081015,70058724
956,10.0.15.2,10.0.13.2,49166,9013,56728,56728,0.147800000,0.274792932,0.126992932,70058724
958,10.0.15.2,10.0.14.2,49167,9014,47403,47339,0.147900000,0.272789586,0.124889586,69588984
960,10.0.15.2,10.0.16.2,49168,9016,46651,46349,0.148000000,0.349014446,0.201014446,69519016
962,10.0.15.2,10.0.17.2,49169,9017,56697,56696,0.148100000,3.153733932,3.005633932,70057060
963,10.0.15.2,10.0.18.2,49170,9018,46491,46349,0.148200000,0.359007448,0.210807448,69519016
965,10.0.15.2,10.0.19.2,49171,9019,46653,46349,0.148300000,0.349092529,0.200792529,69519016
967,10.0.15.2,10.0.20.2,49172,9020,46510,46349,0.148400000,0.356333903,0.207933903,69519016
969,10.0.15.2,10.0.21.2,49173,9021,46568,46349,0.148500000,0.359842193,0.211342193,69519016
970,10.0.15.2,10.0.22.2,49174,9022,46481,46350,0.148600000,1.293893716,1.145293716,69519068
972,10.0.15.2,10.0.23.2,49175,9023,46655,46349,0.148700000,0.349215082,0.200515082,69519016
974,10.0.15.2,10.0.24.2,49176,9024,46609,46349,0.148800000,0.349228382,0.200428382,69519016
977,10.0.15.2,10.0.25.2,49177,9025,46625,46349,0.148900000,0.358870186,0.209970186,69519016
979,10.0.15.2,10.0.26.2,49178,9026,46611,46349,0.149000000,0.349259154,0.200259154,69519016
981,10.0.15.2,10.0.27.2,49179,9027,46610,46349,0.149100000,0.349279633,0.200179633,69519016
983,10.0.15.2,10.0.28.2,49180,9028,46610,46349,0.149200000,0.349305405,0.200105405,69519016
985,10.0.15.2,10.0.29.2,49181,9029,46599,46349,0.149300000,0.349541818,0.200241818,69519016
986,10.0.15.2,10.0.30.2,49182,9030,46553,46349,0.149400000,0.359090227,0.209690227,69519016
988,10.0.15.2,10.0.31.2,49183,9031,46569,46349,0.149500000,0.349308749,0.199808749,69519016
989,10.0.16.2,10.0.0.2,49153,9000,46910,46349,0.149600000,1.263339921,1.113739921,69519016
993,10.0.16.2,10.0.1.2,49154,9001,46675,46350,0.149700000,1.259072137,1.109372137,69519068
995,10.0.16.2,10.0.2.2,49155,9002,46753,46349,0.149800000,0.408472808,0.258672808,69519016
997,10.0.16.2,10.0.3.2,49156,9003,46657,46402,0.149900000,1.262045036,1.112145036,69521772
999,10.0.16.2,10.0.4.2,49157,9004,46444,46349,0.150000000,0.422066395,0.272066395,69519016
1001,10.0.16.2,10.0.5.2,49158,9005,46606,46350,0.150100000,1.263095976,1.112995976,69519068
1003,10.0.16.2,10.0.6.2,49159,9006,46729,46349,0.150200000,0.369273014,0.219073014,69519016
1005,10.0.16.2,10.0.7.2,49160,9007,46675,46350,0.150300000,1.242686607,1.092386607,69519068
1007,10.0.16.2,10.0.8.2,49161,9008,46606,46350,0.150400000,1.247753442,1.097353442,69519068
1009,10.0.16.2,10.0.9.2,49162,9009,46605,46349,0.150500000,1.248046510,1.097546510,69519016
1011,10.0.16.2,10.0.10.2,49163,9010,46670,46350,0.150600000,1.247343789,1.096743789,69519068
1013,10.0.16.2,10.0.11.2,49164,9011,46606,46350,0.150700000,1.247798859,1.097098859,69519068
1015,10.0.16.2,10.0.12.2,49165,9012,46721,46403,0.150800000,1.245084422,1.094284422,69521824
1017,10.0.16.2,10.0.13.2,49166,9013,46954,46349,0.150900000,1.260968132,1.110068132,69519016
1019,10.0.16.2,10.0.14.2,49167,9014,46787,46388,0.151000000,1.283227892,1.132227892,69521044
1021,10.0.16.2,10.0.15.2,49168,9015,46572,46350,0.151100000,1.244216402,1.093116402,69519068
1023,10.0.16.2,10.0.17.2,49169,9017,47377,47211,0.151200000,0.259169578,0.107969578,69607808
1025,10.0.16.2,10.0.18.2,49170,9018,56728,56728,0.151300000,0.243279070,0.091979070,70058724
1027,10.0.16.2,10.0.19.2,49171,9019,56728,56728,0.151400000,0.244784327,0.093384327,70058724
1029,10.0.16.2,10.0.20.2,49172,9020,46375,46349,0.151500000,0.272412777,0.120912777,69519016
1031,10.0.16.2,10.0.21.2,49173,9021,46964,46900,0.151600000,0.262571897,0.110971897,69565644
1033,10.0.16.2,10.0.22.2,49174,9022,46918,46854,0.151700000,0.245901442,0.094201442,69562916
1035,10.0.16.2,10.0.23.2,49175,9023,56728,56728,0.151800000,0.246524029,0.094724029,70058724
1037,10.0.16.2,10.0.24.2,49176,9024,47488,47424,0.151900000,0.250808226,0.098908226,69592292
1039,10.0.16.2,10.0.25.2,49177,9025,46791,46731,0.152000000,0.256426585,0.104426585,69555920
1041,10.0.16.2,10.0.26.2,49178,9026,56728,56728,0.152100000,0.244869012,0.092769012,70058724
1043,10.0.16.2,10.0.27.2,49179,9027,56728,56728,0.152200000,0.259909355,0.107709355,70058724
1045,10.0.16.2,10.0.28.2,49180,9028,46763,46699,0.152300000,0.260663421,0.108363421,69554592
1047,10.0.16.2,10.0.29.2,49181,9029,46481,46417,0.152400000,0.252144145,0.099744145,69522552
1049,10.0.16.2,10.0.30.2,49182,9030,46474,46410,0.152500000,0.262070190,0.109570190,69522188
1050,10.0.16.2,10.0.31.2,49183,9031,46482,46418,0.152600000,0.264540976,0.111940976,69522604
1052,10.0.17.2,10.0.0.2,49153,9000,46478,46350,0.152700000,1.261651618,1.108951618,69519068
1055,10.0.17.2,10.0.1.2,49154,9001,46744,46350,0.152800000,1.342088976,1.189288976,69519068
1057,10.0.17.2,10.0.2.2,49155,9002,46478,46350,0.152900000,1.251809389,1.098909389,69519068
